site_name,site_number,sampling_date,transect_number,distance_from_upper_transect,number_of_individuals_in_sample,species_ID,species,length,mass,notes
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.21,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.22,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5.88,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.78,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,11.21,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,7.29,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,4.24,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.27,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,4.68,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5.44,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.7,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5.2,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.47,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,8.08,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.68,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5.67,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5.45,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,10.23,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.68,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,7.08,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.1,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.34,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.78,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,4.39,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,4.38,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,7.64,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.18,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.86,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.53,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5.56,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.37,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5.83,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,14.96,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.12,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.43,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5.64,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.51,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.23,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.99,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,9.58,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.5,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.32,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,4.93,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5.42,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.5,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.45,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5.63,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,7.5,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5.71,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5.59,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5.04,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5.79,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,4.87,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5.87,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,9.18,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,7.49,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.12,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.02,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,NA,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5.06,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,3.43,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5.09,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5.61,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5.09,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5.34,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5.18,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5.63,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.66,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5.67,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.46,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5.53,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5.52,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.9,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.7,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5.41,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.14,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,7.33,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5.51,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,8.03,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,4.9,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,4.39,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,4.65,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,3.99,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5.69,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,7.03,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.09,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5.04,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5.56,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5.15,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,7.87,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5.65,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,8.09,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,7.29,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,4.84,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,7.91,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.24,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.3,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,7.28,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.9,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,4.36,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,7.95,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,7.51,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5.61,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.4,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.21,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,4.64,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5.62,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.44,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.02,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.57,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.01,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,8.85,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,4.17,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5.86,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,4.49,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,4.52,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,4.85,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,4.93,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5.46,NA,
Indian,15,10-Sep-22,3,2,482,ISOPOD,NA,4.56,NA,
Indian,15,10-Sep-22,3,2,482,ISOPOD,NA,4.37,NA,
Indian,15,10-Sep-22,3,2,482,ISOPOD,NA,4.36,NA,
Indian,15,10-Sep-22,3,2,482,ISOPOD,NA,5.27,NA,
Indian,15,10-Sep-22,3,2,482,ISOPOD,NA,3.49,NA,
Indian,15,10-Sep-22,3,2,482,ISOPOD,NA,4.79,NA,
Indian,15,10-Sep-22,3,2,482,OTHER,NA,NA,0.0105,Larva
Indian,15,10-Sep-22,3,2,482,OTHER,NA,NA,0.0737,Beetle
Indian,15,10-Sep-22,3,2,482,OTHER,NA,NA,0.0868,Beetle
Indian,15,10-Sep-22,3,2,482,OTHER,NA,NA,0.0126,Larva
Indian,15,10-Sep-22,3,2,482,OTHER,NA,NA,0.0086,Larva
Indian,15,10-Sep-22,3,2,482,OTHER,NA,NA,NA,Beetle
Indian,15,10-Sep-22,3,2,482,OTHER,NA,NA,0.0006,Fly
Indian,15,10-Sep-22,3,2,482,OTHER,NA,NA,0.0131,Larva
Indian,15,10-Sep-22,3,2,482,OTHER,NA,NA,0.0007,
Indian,15,10-Sep-22,3,2,482,OTHER,NA,NA,0.0008,Larva
Indian,15,10-Sep-22,3,2,482,OTHER,NA,NA,0.0006,Larva
Indian,15,10-Sep-22,3,2,482,OTHER,NA,NA,0.0013,Fly
Indian,15,10-Sep-22,3,2,482,ISOPOD,NA,3.68,NA,
Indian,15,10-Sep-22,3,2,482,ISOPOD,NA,4.34,NA,
Indian,15,10-Sep-22,3,2,482,ISOPOD,NA,5.09,NA,
Indian,15,10-Sep-22,3,2,482,ISOPOD,NA,3.45,NA,
Indian,15,10-Sep-22,3,2,482,ISOPOD,NA,4.63,NA,
Indian,15,10-Sep-22,3,2,482,ISOPOD,NA,5.37,NA,
Indian,15,10-Sep-22,3,2,482,ISOPOD,NA,4.96,NA,
Indian,15,10-Sep-22,3,2,482,ISOPOD,NA,3.44,NA,
Indian,15,10-Sep-22,3,2,482,ISOPOD,NA,4.74,NA,
Indian,15,10-Sep-22,3,2,482,ISOPOD,NA,3.83,NA,
Indian,15,10-Sep-22,3,2,482,ISOPOD,NA,5.54,NA,
Indian,15,10-Sep-22,3,2,482,ISOPOD,NA,3.83,NA,
Indian,15,10-Sep-22,3,2,482,ISOPOD,NA,3.72,NA,
Indian,15,10-Sep-22,3,2,482,ISOPOD,NA,4.65,NA,
Indian,15,10-Sep-22,3,2,482,ISOPOD,NA,3.74,NA,
Indian,15,10-Sep-22,3,2,482,ISOPOD,NA,3.34,NA,
Indian,15,10-Sep-22,3,2,482,ISOPOD,NA,2.83,NA,
Indian,15,10-Sep-22,3,2,482,ISOPOD,NA,3.88,NA,
Indian,15,10-Sep-22,3,2,482,OTHER,NA,NA,0.0006,
Indian,15,10-Sep-22,3,2,482,ISOPOD,NA,2.71,NA,
Indian,15,10-Sep-22,3,2,482,ISOPOD,NA,2.22,NA,
Indian,15,10-Sep-22,3,2,482,ISOPOD,NA,4.46,NA,
Indian,15,10-Sep-22,3,2,482,ISOPOD,NA,2.02,NA,
Indian,15,10-Sep-22,3,2,482,ISOPOD,NA,3.24,NA,
Indian,15,10-Sep-22,3,2,482,ISOPOD,NA,3.77,NA,
Indian,15,10-Sep-22,3,2,482,ISOPOD,NA,2.82,NA,
Indian,15,10-Sep-22,3,2,482,ISOPOD,NA,3.98,NA,
Indian,15,10-Sep-22,3,2,482,ISOPOD,NA,3.81,NA,
Indian,15,10-Sep-22,3,2,482,ISOPOD,NA,4.75,NA,
Indian,15,10-Sep-22,3,2,482,ISOPOD,NA,4.15,NA,
Indian,15,10-Sep-22,3,2,482,ISOPOD,NA,4.44,NA,
Indian,15,10-Sep-22,3,2,482,ISOPOD,NA,4.38,NA,
Indian,15,10-Sep-22,3,2,482,ISOPOD,NA,3.07,NA,
Indian,15,10-Sep-22,3,2,482,ISOPOD,NA,3.77,NA,
Indian,15,10-Sep-22,3,2,482,ISOPOD,NA,3.25,NA,
Indian,15,10-Sep-22,3,2,482,ISOPOD,NA,1.76,NA,
Indian,15,10-Sep-22,3,2,482,ISOPOD,NA,3.74,NA,
Indian,15,10-Sep-22,3,2,482,ISOPOD,NA,NA,NA,
Indian,15,10-Sep-22,3,2,482,ISOPOD,NA,NA,NA,
Indian,15,10-Sep-22,3,2,482,ISOPOD,NA,NA,NA,
Indian,15,10-Sep-22,3,2,482,ISOPOD,NA,3.1,NA,
Indian,15,10-Sep-22,3,2,482,ISOPOD,NA,2.55,NA,
Indian,15,10-Sep-22,3,2,482,ISOPOD,NA,3.24,NA,
Indian,15,10-Sep-22,3,2,482,ISOPOD,NA,3.84,NA,
Indian,15,10-Sep-22,3,2,482,ISOPOD,NA,3.9,NA,
Indian,15,10-Sep-22,3,2,482,ISOPOD,NA,2.41,NA,
Indian,15,10-Sep-22,3,2,482,ISOPOD,NA,3.02,NA,
Indian,15,10-Sep-22,3,2,482,ISOPOD,NA,4.39,NA,
Indian,15,10-Sep-22,3,2,482,ISOPOD,NA,3.5,NA,
Indian,15,10-Sep-22,3,2,482,ISOPOD,NA,5.68,NA,
Indian,15,10-Sep-22,3,2,482,ISOPOD,NA,4.12,NA,
Indian,15,10-Sep-22,3,2,482,ISOPOD,NA,3.77,NA,
Indian,15,10-Sep-22,3,2,482,ISOPOD,NA,3.21,NA,
Indian,15,10-Sep-22,3,2,482,ISOPOD,NA,2.57,NA,
Indian,15,10-Sep-22,3,2,482,ISOPOD,NA,4,NA,
Indian,15,10-Sep-22,3,2,482,ISOPOD,NA,3.97,NA,
Indian,15,10-Sep-22,3,2,482,ISOPOD,NA,4.32,NA,
Indian,15,10-Sep-22,3,2,482,ISOPOD,NA,3.18,NA,
Indian,15,10-Sep-22,3,2,482,ISOPOD,NA,4.98,NA,
Indian,15,10-Sep-22,3,2,482,ISOPOD,NA,3.8,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,14.61,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,9.12,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,8.1,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,7.86,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,7.45,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,7.89,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,7.93,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,8.09,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,NA,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,NA,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,NA,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,4.41,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5.57,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,4.2,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,7.95,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.84,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.26,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5.89,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.36,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5.92,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,7.41,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,7.37,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,8.81,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5.91,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5.16,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5.24,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.35,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,3.98,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5.31,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,7.71,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.72,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,7.43,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.86,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5.52,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5.71,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,4.66,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,7.64,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,3.89,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,4.31,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.93,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,4.45,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5.05,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.01,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,4.51,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,4.84,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.32,NA,
Indian,15,10-Sep-22,3,2,482,ISOPOD,NA,4.11,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,NA,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.15,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5.62,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5.76,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,3.44,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,3.16,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.13,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5.81,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5.33,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5.27,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.12,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.15,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.38,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,7.58,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,8.54,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,8.35,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,9.81,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,7.96,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.79,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5.23,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,7.41,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,8.82,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.09,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,7.54,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5.77,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,8.06,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.86,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,7.73,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5.5,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,4.69,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.64,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,3.54,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,4.05,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.39,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,7.05,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,7.14,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.44,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5.93,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,7.62,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,7.54,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,7.56,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,4.56,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,4.99,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,4.7,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.29,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.28,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,7.27,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5.87,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,NA,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,NA,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.38,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5.08,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,7.23,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,9.37,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5.05,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5.2,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.96,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.9,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.97,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5.85,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.38,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,7.81,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.47,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.59,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5.46,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.34,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.43,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5.83,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5.63,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5.18,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,4.28,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,8.12,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5.56,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,7.88,NA,
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.85,NA,
