site_name,site_number,sampling_date,transect_number,distance_from_upper_transect,number_of_individuals_in_sample,species_id,species,length,mass,notes
Mosquito,13,1-Sep-22,1,1,107,TRTR,Traskorchestia traskiana,9.3,NA,NA
Mosquito,13,1-Sep-22,1,1,107,TRTR,Traskorchestia traskiana,5.39,NA,NA
Mosquito,13,1-Sep-22,1,1,107,TRTR,Traskorchestia traskiana,8.08,NA,NA
Mosquito,13,1-Sep-22,1,1,107,TRTR,Traskorchestia traskiana,NA,NA,NA
Mosquito,13,1-Sep-22,1,1,107,TRTR,Traskorchestia traskiana,10.26,NA,NA
Mosquito,13,1-Sep-22,1,1,107,TRTR,Traskorchestia traskiana,8.84,NA,NA
Mosquito,13,1-Sep-22,1,1,107,TRTR,Traskorchestia traskiana,9.52,NA,NA
Mosquito,13,1-Sep-22,1,1,107,TRTR,Traskorchestia traskiana,11.9,NA,NA
Mosquito,13,1-Sep-22,1,1,107,TRTR,Traskorchestia traskiana,10.45,NA,NA
Mosquito,13,1-Sep-22,1,1,107,TRTR,Traskorchestia traskiana,8.42,NA,NA
Mosquito,13,1-Sep-22,1,1,107,TRTR,Traskorchestia traskiana,10.97,NA,NA
Mosquito,13,1-Sep-22,1,1,107,TRTR,Traskorchestia traskiana,11.71,NA,NA
Mosquito,13,1-Sep-22,1,1,107,TRTR,Traskorchestia traskiana,8.38,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,4.1,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,4.68,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,4.54,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,3.15,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,3.89,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,4.11,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,4.41,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,3.33,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,4.4,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,3.22,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,3.58,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,4.02,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,2.88,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,3.96,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,4.59,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,3.99,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,4.06,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,3.31,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,3.53,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,3.58,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,2.96,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,3.87,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,4.45,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,4.97,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,3.29,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,2.9,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,3.57,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,3.18,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,3.39,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,3.84,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,4.06,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,5.04,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,3.75,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,4.2,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,4.53,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,3.99,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,3.22,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,4.17,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,NA,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,NA,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,3.54,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,3.32,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,3.68,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,3.86,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,4.2,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,3.11,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,3.48,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,4.95,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,4.19,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,4.36,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,4.9,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,3.39,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,4.49,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,2.85,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,3.28,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,3.77,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,3.33,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,3.58,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,3.73,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,3.64,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,3.15,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,3.53,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,3.8,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,4.08,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,4.55,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,3.15,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,4.98,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,2.17,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,4.86,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,NA,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,3.58,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,3.08,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,2.12,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,NA,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,NA,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,NA,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,NA,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,NA,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,NA,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,NA,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,NA,NA,NA
Mosquito,13,1-Sep-22,1,1,107,ISOPOD,NA,NA,NA,NA
Mosquito,13,1-Sep-22,1,1,107,OTHER,NA,NA,0.0087,Larva
Mosquito,13,1-Sep-22,1,1,107,OTHER,NA,NA,NA,Fly
Mosquito,13,1-Sep-22,1,1,107,OTHER,NA,NA,NA,Fly
Mosquito,13,1-Sep-22,1,1,107,OTHER,NA,NA,NA,Fly
Mosquito,13,1-Sep-22,1,1,107,OTHER,NA,NA,NA,Fly
Mosquito,13,1-Sep-22,1,1,107,OTHER,NA,NA,NA,Fly
shotgun,11,29-Aug-22,2,1,2,TRTR,Traskorchestia traskiana,5.56,NA,NA
shotgun,11,29-Aug-22,2,1,2,TRTR,Traskorchestia traskiana,NA,NA,NA
Totem,14,9-Sep-22,2,2,16,TRTR,Traskorchestia traskiana,15.21,NA,NA
Totem,14,9-Sep-22,2,2,16,ISOPOD,NA,3.82,NA,NA
Totem,14,9-Sep-22,2,2,16,ISOPOD,NA,3.72,NA,NA
Totem,14,9-Sep-22,2,2,16,ISOPOD,NA,4.53,NA,NA
Totem,14,9-Sep-22,2,2,16,ISOPOD,NA,3.22,NA,NA
Totem,14,9-Sep-22,2,2,16,ISOPOD,NA,4.62,NA,NA
Totem,14,9-Sep-22,2,2,16,ISOPOD,NA,4.65,NA,NA
Totem,14,9-Sep-22,2,2,16,ISOPOD,NA,4.5,NA,NA
Totem,14,9-Sep-22,2,2,16,ISOPOD,NA,2.82,NA,NA
Totem,14,9-Sep-22,2,2,16,ISOPOD,NA,2.59,NA,NA
Totem,14,9-Sep-22,2,2,16,ISOPOD,NA,3.85,NA,NA
Totem,14,9-Sep-22,2,2,16,TRTR,Traskorchestia traskiana,NA,NA,NA
Totem,14,9-Sep-22,2,2,16,TRTR,Traskorchestia traskiana,NA,NA,NA
Totem,14,9-Sep-22,2,2,16,OTHER,NA,NA,1e-4,Fly
Totem,14,9-Sep-22,2,2,16,OTHER,NA,NA,4e-4,Fly
Totem,14,9-Sep-22,2,2,16,OTHER,NA,NA,5e-4,Fly
Shotgun,11,29-Aug-22,2,3,1,TRTR,Traskorchestia traskiana,3.32,NA,NA
Totem,14,9-Sep-22,2,5,21,TRTR,Traskorchestia traskiana,NA,NA,NA
Totem,14,9-Sep-22,2,5,21,TRTR,Traskorchestia traskiana,NA,NA,NA
Totem,14,9-Sep-22,2,5,21,TRTR,Traskorchestia traskiana,NA,NA,NA
Totem,14,9-Sep-22,2,5,21,TRTR,Traskorchestia traskiana,6.18,NA,NA
Totem,14,9-Sep-22,2,5,21,TRTR,Traskorchestia traskiana,7.15,NA,NA
Totem,14,9-Sep-22,2,5,21,TRTR,Traskorchestia traskiana,6.04,NA,NA
Totem,14,9-Sep-22,2,5,21,TRTR,Traskorchestia traskiana,6.55,NA,NA
Totem,14,9-Sep-22,2,5,21,TRTR,Traskorchestia traskiana,7.44,NA,NA
Totem,14,9-Sep-22,2,5,21,TRTR,Traskorchestia traskiana,7.31,NA,NA
Totem,14,9-Sep-22,2,5,21,TRTR,Traskorchestia traskiana,14.24,NA,NA
Totem,14,9-Sep-22,2,5,21,TRTR,Traskorchestia traskiana,4.81,NA,NA
Totem,14,9-Sep-22,2,5,21,TRTR,Traskorchestia traskiana,NA,NA,NA
Totem,14,9-Sep-22,2,5,21,TRTR,Traskorchestia traskiana,6.61,NA,NA
Totem,14,9-Sep-22,2,5,21,TRTR,Traskorchestia traskiana,6.82,NA,NA
Totem,14,9-Sep-22,2,5,21,TRTR,Traskorchestia traskiana,4.86,NA,NA
Totem,14,9-Sep-22,2,5,21,TRTR,Traskorchestia traskiana,5.89,NA,NA
Totem,14,9-Sep-22,2,5,21,TRTR,Traskorchestia traskiana,4.13,NA,NA
Totem,14,9-Sep-22,2,5,21,TRTR,Traskorchestia traskiana,NA,NA,NA
Totem,14,9-Sep-22,2,5,21,TRTR,Traskorchestia traskiana,NA,NA,NA
Totem,14,9-Sep-22,2,5,21,TRTR,Traskorchestia traskiana,5.19,NA,NA
Totem,14,9-Sep-22,2,5,21,OTHER,NA,8.25,1e-4,Worm
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,5.5,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,4.25,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,4.77,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,5.73,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,5.59,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,8.43,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,5.3,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,6.64,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,6.4,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,6.12,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,5.96,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,6.06,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,7,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,5.28,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,5,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,7.22,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,5.49,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,6.21,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,NA,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,NA,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,NA,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,8.45,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,5.31,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,5.05,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,6.36,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,6.37,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,5.56,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,6.25,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,8.06,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,8.09,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,6.77,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,6.07,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,6.07,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,NA,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,NA,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,4.94,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,8.12,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,8.94,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,5.78,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,7.09,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,4.95,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,10.03,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,5,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,3.86,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,8.02,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,6.34,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,5.72,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,4.47,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,4.64,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,7.03,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,6.44,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,9.66,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,5.88,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,4.98,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,4.84,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,8.49,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,5.4,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,6.21,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,4.38,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,4.67,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,4.73,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,4.89,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,6.35,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,5.68,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,7.39,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,6.23,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,6.92,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,4.45,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,4.55,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,7.98,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,5.21,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,2.23,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,3.39,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,5.96,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,6.38,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,4.44,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,4.34,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,4.36,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,4.94,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,5.19,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,5.06,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,3.16,NA,NA
Indian,15,10-Sep-22,1,5,84,TRTR,Traskorchestia traskiana,4.11,NA,NA
Indian,15,10-Sep-22,1,5,84,OTHER,NA,NA,6e-4,NA
Indian,15,10-Sep-22,1,3,64,TRTR,Traskorchestia traskiana,NA,NA,NA
Indian,15,10-Sep-22,1,3,64,TRTR,Traskorchestia traskiana,8.46,NA,NA
Indian,15,10-Sep-22,1,3,64,TRTR,Traskorchestia traskiana,6.4,NA,NA
Indian,15,10-Sep-22,1,3,64,TRTR,Traskorchestia traskiana,7.06,NA,NA
Indian,15,10-Sep-22,1,3,64,TRTR,Traskorchestia traskiana,8.02,NA,NA
Indian,15,10-Sep-22,1,3,64,TRTR,Traskorchestia traskiana,6.56,NA,NA
Indian,15,10-Sep-22,1,3,64,TRTR,Traskorchestia traskiana,5.74,NA,NA
Indian,15,10-Sep-22,1,3,64,TRTR,Traskorchestia traskiana,6.54,NA,NA
Indian,15,10-Sep-22,1,3,64,TRTR,Traskorchestia traskiana,7.15,NA,NA
Indian,15,10-Sep-22,1,3,64,TRTR,Traskorchestia traskiana,6,NA,NA
Indian,15,10-Sep-22,1,3,64,TRTR,Traskorchestia traskiana,4.63,NA,NA
Indian,15,10-Sep-22,1,3,64,TRTR,Traskorchestia traskiana,4.22,NA,NA
Indian,15,10-Sep-22,1,3,64,TRTR,Traskorchestia traskiana,5.5,NA,NA
Indian,15,10-Sep-22,1,3,64,TRTR,Traskorchestia traskiana,6.54,NA,NA
Indian,15,10-Sep-22,1,3,64,TRTR,Traskorchestia traskiana,7.3,NA,NA
Indian,15,10-Sep-22,1,3,64,TRTR,Traskorchestia traskiana,6.94,NA,NA
Indian,15,10-Sep-22,1,3,64,TRTR,Traskorchestia traskiana,8.44,NA,NA
Indian,15,10-Sep-22,1,3,64,TRTR,Traskorchestia traskiana,10,NA,NA
Indian,15,10-Sep-22,1,3,64,TRTR,Traskorchestia traskiana,10.1,NA,NA
Indian,15,10-Sep-22,1,3,64,TRTR,Traskorchestia traskiana,5.91,NA,NA
Indian,15,10-Sep-22,1,3,64,TRTR,Traskorchestia traskiana,7.58,NA,NA
Indian,15,10-Sep-22,1,3,64,TRTR,Traskorchestia traskiana,6.93,NA,NA
Indian,15,10-Sep-22,1,3,64,TRTR,Traskorchestia traskiana,6.1,NA,NA
Indian,15,10-Sep-22,1,3,64,TRTR,Traskorchestia traskiana,5.95,NA,NA
Indian,15,10-Sep-22,1,3,64,TRTR,Traskorchestia traskiana,13.35,NA,NA
Indian,15,10-Sep-22,1,3,64,TRTR,Traskorchestia traskiana,6.95,NA,NA
Indian,15,10-Sep-22,1,3,64,TRTR,Traskorchestia traskiana,7.16,NA,NA
Indian,15,10-Sep-22,1,3,64,TRTR,Traskorchestia traskiana,13.42,NA,NA
Indian,15,10-Sep-22,1,3,64,TRTR,Traskorchestia traskiana,6.03,NA,NA
Indian,15,10-Sep-22,1,3,64,TRTR,Traskorchestia traskiana,6.05,NA,NA
Indian,15,10-Sep-22,1,3,64,TRTR,Traskorchestia traskiana,5.9,NA,NA
Indian,15,10-Sep-22,1,3,64,TRTR,Traskorchestia traskiana,9.84,NA,NA
Indian,15,10-Sep-22,1,3,64,TRTR,Traskorchestia traskiana,6.39,NA,NA
Indian,15,10-Sep-22,1,3,64,TRTR,Traskorchestia traskiana,NA,NA,NA
Indian,15,10-Sep-22,1,3,64,TRTR,Traskorchestia traskiana,NA,NA,NA
Indian,15,10-Sep-22,1,3,64,TRTR,Traskorchestia traskiana,NA,NA,NA
Indian,15,10-Sep-22,1,3,64,TRTR,Traskorchestia traskiana,NA,NA,NA
Indian,15,10-Sep-22,1,3,64,TRTR,Traskorchestia traskiana,NA,NA,NA
Indian,15,10-Sep-22,1,3,64,TRTR,Traskorchestia traskiana,3.18,NA,NA
Indian,15,10-Sep-22,1,3,64,TRTR,Traskorchestia traskiana,6.08,NA,NA
Indian,15,10-Sep-22,1,3,64,TRTR,Traskorchestia traskiana,7.12,NA,NA
Indian,15,10-Sep-22,1,3,64,TRTR,Traskorchestia traskiana,7.71,NA,NA
Indian,15,10-Sep-22,1,3,64,TRTR,Traskorchestia traskiana,12.4,NA,NA
Indian,15,10-Sep-22,1,3,64,TRTR,Traskorchestia traskiana,8.58,NA,NA
Indian,15,10-Sep-22,1,3,64,TRTR,Traskorchestia traskiana,6.3,NA,NA
Indian,15,10-Sep-22,1,3,64,TRTR,Traskorchestia traskiana,4.87,NA,NA
Indian,15,10-Sep-22,1,3,64,TRTR,Traskorchestia traskiana,7.4,NA,NA
Indian,15,10-Sep-22,1,3,64,TRTR,Traskorchestia traskiana,7.68,NA,NA
Indian,15,10-Sep-22,1,3,64,TRTR,Traskorchestia traskiana,2.65,NA,NA
Indian,15,10-Sep-22,1,3,64,TRTR,Traskorchestia traskiana,7.22,NA,NA
Indian,15,10-Sep-22,1,3,64,TRTR,Traskorchestia traskiana,4.84,NA,NA
Indian,15,10-Sep-22,1,3,64,TRTR,Traskorchestia traskiana,8.43,NA,NA
Indian,15,10-Sep-22,1,3,64,TRTR,Traskorchestia traskiana,7.06,NA,NA
Indian,15,10-Sep-22,1,3,64,TRTR,Traskorchestia traskiana,8.44,NA,NA
Indian,15,10-Sep-22,1,3,64,TRTR,Traskorchestia traskiana,NA,NA,NA
Indian,15,10-Sep-22,1,3,64,TRTR,Traskorchestia traskiana,6.18,NA,NA
Indian,15,10-Sep-22,1,3,64,TRTR,Traskorchestia traskiana,5.03,NA,NA
Indian,15,10-Sep-22,1,3,64,TRTR,Traskorchestia traskiana,7.08,NA,NA
Indian,15,10-Sep-22,1,3,64,ISOPOD,NA,3.02,NA,NA
Indian,15,10-Sep-22,1,3,64,ISOPOD,NA,4.39,NA,NA
Indian,15,10-Sep-22,1,3,64,ISOPOD,NA,4.95,NA,NA
Indian,15,10-Sep-22,1,3,64,ISOPOD,NA,3.94,NA,NA
Indian,15,10-Sep-22,1,3,64,OTHER,NA,5.02,9e-4,NA
Indian,15,10-Sep-22,1,3,64,OTHER,NA,NA,2e-4,Fly
Indian,15,10-Sep-22,1,4,10,TRTR,Traskorchestia traskiana,6.45,NA,NA
Indian,15,10-Sep-22,1,4,10,TRTR,Traskorchestia traskiana,5.93,NA,NA
Indian,15,10-Sep-22,1,4,10,TRTR,Traskorchestia traskiana,5.67,NA,NA
Indian,15,10-Sep-22,1,4,10,TRTR,Traskorchestia traskiana,12.9,NA,NA
Indian,15,10-Sep-22,1,4,10,ISOPOD,NA,NA,NA,NA
Indian,15,10-Sep-22,1,4,10,ISOPOD,NA,NA,NA,NA
Indian,15,10-Sep-22,1,4,10,ISOPOD,NA,NA,NA,NA
Indian,15,10-Sep-22,1,4,10,ISOPOD,NA,4.04,NA,NA
Indian,15,10-Sep-22,1,4,10,ISOPOD,NA,2.8,NA,NA
Indian,15,10-Sep-22,1,4,10,ISOPOD,NA,3.28,NA,NA
Shotgun,11,29-Aug-22,2,2,1,OTHER,NA,NA,3e-4,NA
Shotgun,11,29-Aug-22,2,5,1,OTHER,NA,12.83,8e-4,NA
Shotgun,11,29-Aug-22,3,5,3,OTHER,NA,NA,5e-4,NA
Shotgun,11,29-Aug-22,3,5,3,OTHER,NA,NA,1e-4,NA
Shotgun,11,29-Aug-22,3,5,3,OTHER,NA,NA,1e-4,NA
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,14.7,NA,NA
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,13.81,NA,NA
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,5.54,NA,NA
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,6.17,NA,NA
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,10.66,NA,NA
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,10.99,NA,NA
Indian,15,10-Sep-22,3,2,482,TRTR,Traskorchestia traskiana,7.83,NA,NA
